occurrenceID,rightsHolder,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordedBy,Source,Date,yearMeasurement,Sex,lifeStage,Department,Municipality,ParamoComplex,Locality,Elevation,decimalLatitude,decimalLongitude,Order,Family,Species,Weight,totalCulmen,exposedCulmen,billDepth,billWidth,gape,wingArea,wingLength,distPrimarySecondary,tailLength,tailShape,Tarsus,Hallux,halluxClaw,Wingspan,Weight_Dunning2008
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1442,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1442,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,11-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Passeriformes,Emberizidae,Atlapetes schistaceus,27,13.5,10.9,6.1,5.3,10.2,568.91,76,14,88,15,25.4,14.9,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1372,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1372,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,23-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Passeriformes,Emberizidae,Atlapetes schistaceus,30.5,14.9,11.6,6.3,5,10.5,512.15,85,70,93,15,24.5,14,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1456,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1456,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Passeriformes,Emberizidae,Atlapetes schistaceus,28,13.9,10.9,6.4,5.4,7.9,590.86,85,12,90,5,26.1,14.5,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1405,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1405,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,25-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Passeriformes,Emberizidae,Atlapetes schistaceus,29,14.6,10.7,5.5,5,10.7,575.94,85,16,92,12,26.9,14.3,NA,NA,29.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1275,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1275,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,1-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3211,1.121556,-77.222194,Passeriformes,Emberizidae,Zonotrichia capensis,22,14.1,12,6,5.5,8.7,240.62,69,20,54,NA,21.3,15.1,NA,NA,20.52
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1268,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1268,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,1-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3211,1.121556,-77.222194,Passeriformes,Emberizidae,Zonotrichia capensis,21,12.6,11.6,6.8,6.3,7.4,256.18,60,25,50,NA,21.9,14.4,NA,NA,20.52
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1269,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1269,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,1-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3211,1.121556,-77.222194,Passeriformes,Emberizidae,Zonotrichia capensis,21,13.1,12.4,6.7,5.9,7.3,246.24,67,25,60,NA,22.1,13.6,NA,NA,20.52
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1263,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1263,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,28-Feb-15,2015,Undetermined,Immature,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3211,1.121556,-77.222194,Passeriformes,Emberizidae,Zonotrichia capensis,22,12,11,6.6,6,7.3,266.54,65,15,60,NA,21.7,14.2,NA,NA,20.52
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1270,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1270,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,1-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3211,1.121556,-77.222194,Passeriformes,Emberizidae,Zonotrichia capensis,22,13.2,12.2,6.8,6.2,7.9,284.22,66,26,56,NA,NA,17,NA,NA,20.52
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1265,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1265,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,28-Feb-15,2015,Male,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3211,1.121556,-77.222194,Passeriformes,Emberizidae,Zonotrichia capensis,21,13.8,11.4,6.9,5.7,9.4,262.36,65,24,64,NA,23.1,13.2,NA,NA,20.52
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1417,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1417,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3300,0.842222,-77.366861,Passeriformes,Emberizidae,Zonotrichia capensis,20,14.1,12.4,6.5,5.9,7.8,317.04,62,17,55,NA,21.4,14.8,NA,NA,20.52
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1389,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1389,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,24-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Passeriformes,Emberizidae,Zonotrichia capensis,21,14.3,11.8,5.6,5.2,8.7,381.33,65,23,60,NA,22.3,14.8,NA,NA,20.52
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1390,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1390,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,24-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Passeriformes,Emberizidae,Zonotrichia capensis,19.5,13.5,11.8,6,5.7,8.7,414.84,63,19,54,NA,25.7,13.3,NA,NA,20.52
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1396,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1396,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,24-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Passeriformes,Emberizidae,Zonotrichia capensis,20,13.6,11.2,6.8,5.3,8.1,411.63,68,20,57,NA,25.6,16,NA,NA,20.52
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1386,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1386,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,24-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Passeriformes,Emberizidae,Zonotrichia capensis,23,13.7,10.7,5.5,5.4,8.6,415.2,70,26,60,NA,24.1,15.9,NA,NA,20.52
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1444,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1444,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,11-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Passeriformes,Emberizidae,Zonotrichia capensis,21.5,13.9,11.5,6.4,5.6,8.8,459.8,65,18,55,NA,23.4,14,NA,NA,20.52
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1434,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1434,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,28-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Puerres, Vda. El Rosal",3356,0.843194,-77.396722,Passeriformes,Furnariidae,Asthenes fuliginosa,19.5,15.3,11.2,3.2,3,9.7,378.69,65,NA,114,NA,27.4,14.2,NA,NA,18.3
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1281,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1281,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,10-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3389,0.982361,-77.295139,Passeriformes,Furnariidae,Asthenes fuliginosa,18,15.5,11.4,3.7,3.7,9.2,319.06,62,NA,123,77,25.7,15.6,NA,NA,18.3
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1428,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1428,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,27-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3300,0.842222,-77.366861,Passeriformes,Furnariidae,Asthenes fuliginosa,18,14.9,10.1,3.1,3.2,7.9,387.69,63,NA,112,68,25.5,14,NA,NA,18.3
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1318,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1318,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,13-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Furnariidae,Hellmayrea gularis,13.5,13,12.5,3.3,3.5,6.3,219.37,54,31,53,25,NA,13.2,NA,NA,12.4
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1303,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1303,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Passeriformes,Furnariidae,Hellmayrea gularis,12,13.3,11.2,3.3,4,7.3,209.22,53,36,55,29,22.1,15.4,NA,NA,12.4
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1354,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1354,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,22-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Passeriformes,Furnariidae,Hellmayrea gularis,13,12.5,11.5,2.8,3.2,6.4,262.83,62,48,48,32,NA,13.9,NA,NA,12.4
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1305,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1305,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Passeriformes,Furnariidae,Hellmayrea gularis,12.5,13.5,10.8,3.1,3,6.3,287.96,55,40,50,20,21.1,14.5,NA,NA,12.4
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1420,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1420,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3300,0.842222,-77.366861,Passeriformes,Furnariidae,Hellmayrea gularis,13,12,10.4,2.8,3.4,8.7,287.51,56,34,55,30,21.3,14,NA,NA,12.4
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1398,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1398,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,25-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Passeriformes,Furnariidae,Hellmayrea gularis,12,12.5,10.4,2.8,2.9,8.4,291.25,53,42,52,30,21.7,16.5,NA,NA,12.4
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1375,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1375,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,23-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Passeriformes,Furnariidae,Hellmayrea gularis,13,15.3,11.1,2.5,3.4,10,297.59,53,43,51,27,21.4,15.2,NA,NA,12.4
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1272,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1272,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,1-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3211,1.121556,-77.222194,Passeriformes,Furnariidae,Hellmayrea gularis,14,13.5,10,3.1,3.4,9,294.89,52,45,50,34,20.1,16.1,NA,NA,12.4
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1373,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1373,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,23-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Passeriformes,Furnariidae,Hellmayrea gularis,12.5,12.8,10.4,2.7,3.2,7.9,313.92,57,45,48,32,20.8,14.9,NA,NA,12.4
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1371,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1371,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,23-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Passeriformes,Furnariidae,Hellmayrea gularis,12.5,13.2,11.2,2.1,2.8,6.8,310.31,60,46,55,30,21.5,14.2,NA,NA,12.4
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1293,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1293,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Passeriformes,Furnariidae,Margarornis squamiger,19.5,14.1,10,4,4.7,10.5,191.9,85,NA,64,NA,21,16,NA,NA,17.3
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1296,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1296,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Passeriformes,Furnariidae,Margarornis squamiger,19,12.9,9.5,4,3.5,8.4,178.12,77,NA,67,26,24.2,15.3,NA,NA,17.3
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1477,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1477,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,17-Jul-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: La Merced, Cerro Morasurco",3280,1.274972,-77.242117,Passeriformes,Grallariidae,Grallaria rufula,43,18.6,15.5,5.6,5.2,11,636.73,82,NA,36,NA,46.2,22.4,NA,NA,35.7
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1387,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1387,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,24-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Passeriformes,Icteridae,Amblycercus holosericeus,NA,26,22.4,6.3,5.3,9.4,898.18,90,NA,96,NA,29.3,24.3,NA,NA,80.75
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN0100:1346,UDENAR,Preserved specimen,IAvH,IAvH,Temp-ABW546,"Yuri Rosero, Edna Calpa",Field,14-Mar-15,2015,Undetermined,Adult,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Icteridae,Amblycercus holosericeus,46,28.2,24.3,7.6,6.2,9.2,876.23,84,NA,89,26,34.3,15.2,NA,NA,80.75
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1347,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1347,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,14-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Icteridae,Amblycercus holosericeus,49,29,26.5,8.7,6.9,9.8,895.3,87,NA,91,13,37.8,20,NA,NA,80.75
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1452,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1452,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,11-Jun-15,2015,Undetermined,Immature,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Passeriformes,Icteridae,Cacicus chrysonotus,60,33.4,28,8.3,7.5,13.2,1281.14,130,40,125,25,28.4,21.7,NA,NA,NA
